parcel_type,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
sklearn_non_parallel,1000,10.0,8,3000,3.360178232192993,0.13433333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3591694831848145,0.13033333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3535845279693604,0.13833333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3578765392303467,0.12633333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,3.367493152618408,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.360450506210327,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.352818250656128,0.137,,
sklearn_non_parallel,1000,10.0,8,3000,3.3560662269592285,0.13366666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.375495195388794,0.13533333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.351628541946411,0.11900000000000002,,
sklearn_non_parallel,1000,10.0,8,3000,3.3600475788116455,0.12466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.36350154876709,0.12533333333333332,,
sklearn_non_parallel,1000,10.0,8,3000,3.363131284713745,0.13566666666666669,,
sklearn_non_parallel,1000,10.0,8,3000,3.3648366928100586,0.13866666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.3490822315216064,0.12533333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,3.3701229095458984,0.14133333333333337,,
sklearn_non_parallel,1000,10.0,8,3000,3.3549563884735107,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3550868034362793,0.13466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.3444736003875732,0.12966666666666668,,
sklearn_non_parallel,1000,10.0,8,3000,3.366896867752075,0.12566666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.352989912033081,0.13333333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.423243522644043,0.13299999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.4036705493927,0.12666666666666668,,
sklearn_non_parallel,1000,10.0,8,3000,3.379863739013672,0.13033333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3470067977905273,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.367690324783325,0.129,,
sklearn_non_parallel,1000,10.0,8,3000,3.3638124465942383,0.13533333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.361818313598633,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3740689754486084,0.13233333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3750786781311035,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3458261489868164,0.14033333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3650057315826416,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3794806003570557,0.13333333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3603925704956055,0.13599999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.388854742050171,0.12933333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3586881160736084,0.13633333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.355769634246826,0.13733333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3658297061920166,0.13699999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.374239206314087,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.3714983463287354,0.12333333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3538756370544434,0.13533333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3645150661468506,0.13533333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.37007212638855,0.12466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.37691593170166,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.372941493988037,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3558926582336426,0.13966666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.347684621810913,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,3.3848578929901123,0.133,,
sklearn_non_parallel,1000,10.0,8,3000,3.361666440963745,0.13299999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.3424510955810547,0.13466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.382028579711914,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3982584476470947,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,3.351925849914551,0.12833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3971199989318848,0.13833333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3496549129486084,0.128,,
sklearn_non_parallel,1000,10.0,8,3000,3.389761209487915,0.13333333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3778820037841797,0.126,,
sklearn_non_parallel,1000,10.0,8,3000,3.395548105239868,0.135,,
sklearn_non_parallel,1000,10.0,8,3000,3.3511364459991455,0.13366666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.409850835800171,0.13299999999999995,,
sklearn_non_parallel,1000,10.0,8,3000,3.3958206176757812,0.12933333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3866512775421143,0.12833333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,3.4714322090148926,0.13,,
sklearn_non_parallel,1000,10.0,8,3000,3.4582035541534424,0.144,,
sklearn_non_parallel,1000,10.0,8,3000,3.405360460281372,0.12899999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.353994369506836,0.13833333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.370466947555542,0.13299999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.388532876968384,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3418211936950684,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.377241611480713,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.4139459133148193,0.13633333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.362130641937256,0.127,,
sklearn_non_parallel,1000,10.0,8,3000,3.3769049644470215,0.13,,
sklearn_non_parallel,1000,10.0,8,3000,3.3504605293273926,0.13433333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3553967475891113,0.12833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3533260822296143,0.13533333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.373887777328491,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3617897033691406,0.12733333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,3.392364025115967,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3755576610565186,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3974595069885254,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.4219703674316406,0.13366666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.4132683277130127,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.4008395671844482,0.12733333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,3.3656837940216064,0.125,,
sklearn_non_parallel,1000,10.0,8,3000,3.395908832550049,0.12966666666666668,,
sklearn_non_parallel,1000,10.0,8,3000,3.354480266571045,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.4034416675567627,0.1413333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.365410804748535,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.3803024291992188,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3840649127960205,0.126,,
sklearn_non_parallel,1000,10.0,8,3000,3.3526463508605957,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.363637685775757,0.136,,
sklearn_non_parallel,1000,10.0,8,3000,3.356292247772217,0.12233333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3533408641815186,0.13199999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.382596254348755,0.13599999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.3518896102905273,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3950328826904297,0.12833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.4180245399475098,0.12933333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.400070905685425,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.369590997695923,0.12433333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,3.3890984058380127,0.12999999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.35843563079834,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.363499879837036,0.136,,
sklearn_non_parallel,1000,10.0,8,3000,3.372608184814453,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.377894401550293,0.135,,
sklearn_non_parallel,1000,10.0,8,3000,3.4001667499542236,0.13499999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.3709452152252197,0.13399999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.3794631958007812,0.13400000000000004,,
sklearn_non_parallel,1000,10.0,8,3000,3.3430802822113037,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3880603313446045,0.12533333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,3.3479535579681396,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3747165203094482,0.12999999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.357663631439209,0.13333333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3870058059692383,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,3.377408981323242,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,3.3387110233306885,0.12666666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.352346181869507,0.12999999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.3635265827178955,0.13233333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3573577404022217,0.133,,
sklearn_non_parallel,1000,10.0,8,3000,3.355621337890625,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3552043437957764,0.1283333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3429675102233887,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3643851280212402,0.12966666666666668,,
sklearn_non_parallel,1000,10.0,8,3000,3.355490207672119,0.13333333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.378662109375,0.12666666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.3485918045043945,0.13466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.354891538619995,0.13099999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.3652446269989014,0.12999999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,3.385239601135254,0.13866666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.363816976547241,0.13666666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,3.3624963760375977,0.137,,
sklearn_non_parallel,1000,10.0,8,3000,3.3589298725128174,0.13633333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3721542358398438,0.1353333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3404734134674072,0.13633333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3525376319885254,0.12366666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,3.380063533782959,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.373629331588745,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,3.364771604537964,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.347177505493164,0.13533333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.3611538410186768,0.13233333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.3547956943511963,0.13133333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,3.36377215385437,0.13333333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,3.375673532485962,0.13000000000000003,,
sklearn_non_parallel,1000,10.0,8,3000,3.356912612915039,0.13666666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.72080397605896,0.13246666666666665,,
sklearn_parallel,1000,10.0,8,3000,2.0013115406036377,0.13440000000000002,,
sklearn_parallel,1000,10.0,8,3000,1.9893121719360352,0.13206666666666664,,
sklearn_parallel,1000,10.0,8,3000,2.003723621368408,0.13313333333333333,,
sklearn_parallel,1000,10.0,8,3000,1.9712820053100586,0.13373333333333334,,
sklearn_parallel,1000,10.0,8,3000,2.23687481880188,0.13486666666666663,,
sklearn_parallel,1000,10.0,8,3000,2.144901990890503,0.13146666666666668,,
sklearn_parallel,1000,10.0,8,3000,2.1596333980560303,0.13206666666666664,,
sklearn_parallel,1000,10.0,8,3000,2.1479110717773438,0.13046666666666668,,
sklearn_parallel,1000,10.0,8,3000,2.136115789413452,0.13153333333333334,,
sklearn_parallel,1000,10.0,8,3000,2.164155960083008,0.13253333333333334,,
sklearn_parallel,1000,10.0,8,3000,2.163738489151001,0.13273333333333331,,
sklearn_parallel,1000,10.0,8,3000,2.129105567932129,0.12979999999999997,,
sklearn_parallel,1000,10.0,8,3000,2.1363213062286377,0.13200000000000003,,
sklearn_parallel,1000,10.0,8,3000,2.175671339035034,0.132,,
sklearn_parallel,1000,10.0,8,3000,2.1404635906219482,0.13366666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.149244785308838,0.133,,
sklearn_parallel,1000,10.0,8,3000,2.1410343647003174,0.13099999999999998,,
sklearn_parallel,1000,10.0,8,3000,2.130634307861328,0.1336,,
sklearn_parallel,1000,10.0,8,3000,2.132878303527832,0.13273333333333331,,
sklearn_parallel,1000,10.0,8,3000,2.1503775119781494,0.12846666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.1391801834106445,0.13279999999999997,,
sklearn_parallel,1000,10.0,8,3000,2.1381945610046387,0.1326,,
sklearn_parallel,1000,10.0,8,3000,2.176253318786621,0.12879999999999997,,
sklearn_parallel,1000,10.0,8,3000,2.206101179122925,0.13213333333333335,,
sklearn_parallel,1000,10.0,8,3000,2.1596717834472656,0.1306,,
sklearn_parallel,1000,10.0,8,3000,2.1364996433258057,0.13333333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.139921188354492,0.13353333333333334,,
sklearn_parallel,1000,10.0,8,3000,2.138885974884033,0.13053333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.1449954509735107,0.13126666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.1461141109466553,0.13540000000000002,,
sklearn_parallel,1000,10.0,8,3000,2.1429240703582764,0.13340000000000002,,
sklearn_parallel,1000,10.0,8,3000,2.152972459793091,0.13133333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.120965003967285,0.12993333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.1422924995422363,0.13253333333333334,,
