parcel_type,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
sklearn_non_parallel,1000,10.0,8,500,0.5776188373565674,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8651487827301025,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.9794096946716309,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.578667163848877,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5614898204803467,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5738911628723145,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.7530722618103027,0.17,,
sklearn_non_parallel,1000,10.0,8,500,0.727919340133667,0.14200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5936374664306641,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.7443256378173828,0.168,,
sklearn_non_parallel,1000,10.0,8,500,0.5419414043426514,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.29149580001831055,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.5778977870941162,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5714795589447021,0.168,,
sklearn_non_parallel,1000,10.0,8,500,0.9951779842376709,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.8740699291229248,0.16200000000000003,,
sklearn_non_parallel,1000,10.0,8,500,1.0356504917144775,0.16199999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.8866763114929199,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.8662416934967041,0.172,,
sklearn_non_parallel,1000,10.0,8,500,0.7421729564666748,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.7253944873809814,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.8789114952087402,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7432770729064941,0.182,,
sklearn_non_parallel,1000,10.0,8,500,0.7380783557891846,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.4006767272949219,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.47951507568359375,0.148,,
sklearn_non_parallel,1000,10.0,8,500,0.5888626575469971,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.4496119022369385,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.9938733577728271,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8738963603973389,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7353518009185791,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.3182947635650635,0.152,,
sklearn_non_parallel,1000,10.0,8,500,1.0179216861724854,0.172,,
sklearn_non_parallel,1000,10.0,8,500,1.021531105041504,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.5896871089935303,0.148,,
sklearn_non_parallel,1000,10.0,8,500,0.5450630187988281,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.3032236099243164,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5869202613830566,0.14200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8844938278198242,0.15999999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.8595104217529297,0.16799999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.575751543045044,0.16000000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5901486873626709,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.7248671054840088,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.6947834491729736,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.8723325729370117,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7405204772949219,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.591982364654541,0.14,,
sklearn_non_parallel,1000,10.0,8,500,0.3098914623260498,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.2968425750732422,0.152,,
sklearn_non_parallel,1000,10.0,8,500,1.0102262496948242,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.5916128158569336,0.168,,
sklearn_non_parallel,1000,10.0,8,500,0.6572511196136475,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.5889096260070801,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.7327301502227783,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.45708298683166504,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.4431178569793701,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.6994814872741699,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.46063756942749023,0.15,,
sklearn_non_parallel,1000,10.0,8,500,0.5948011875152588,0.17,,
sklearn_non_parallel,1000,10.0,8,500,0.5732285976409912,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,1.0294907093048096,0.18,,
sklearn_non_parallel,1000,10.0,8,500,0.5768756866455078,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.9762892723083496,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.7905223369598389,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.740767240524292,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7512075901031494,0.168,,
sklearn_non_parallel,1000,10.0,8,500,0.581653356552124,0.16000000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.7251052856445312,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.8461596965789795,0.15800000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.6163458824157715,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.5791637897491455,0.136,,
sklearn_non_parallel,1000,10.0,8,500,0.7347884178161621,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.7341315746307373,0.148,,
sklearn_non_parallel,1000,10.0,8,500,0.7299010753631592,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.7230434417724609,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.31729912757873535,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.43501782417297363,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.7614338397979736,0.15800000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5792779922485352,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.710139274597168,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.8707664012908936,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.6937053203582764,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.882321834564209,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5940437316894531,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.435575008392334,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.5637524127960205,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.30483555793762207,0.16999999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.2872316837310791,0.136,,
sklearn_non_parallel,1000,10.0,8,500,0.6936078071594238,0.15599999999999997,,
sklearn_non_parallel,1000,10.0,8,500,0.7758421897888184,0.166,,
sklearn_non_parallel,1000,10.0,8,500,1.0306811332702637,0.16599999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.7479321956634521,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.31504273414611816,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.6167564392089844,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.7351458072662354,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.618607759475708,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.8492076396942139,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.44071245193481445,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.9555337429046631,0.172,,
sklearn_non_parallel,1000,10.0,8,500,0.7397270202636719,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.6744356155395508,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.9662740230560303,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.6128299236297607,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.4516105651855469,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.8609352111816406,0.16599999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.2905559539794922,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.2962813377380371,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.5918064117431641,0.13999999999999999,,
sklearn_non_parallel,1000,10.0,8,500,0.7726142406463623,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.8591594696044922,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.8753688335418701,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.8870360851287842,0.13799999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.7152059078216553,0.14,,
sklearn_non_parallel,1000,10.0,8,500,0.7303166389465332,0.14,,
sklearn_non_parallel,1000,10.0,8,500,0.7164750099182129,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.7423243522644043,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.7351081371307373,0.146,,
sklearn_non_parallel,1000,10.0,8,500,0.8631494045257568,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.5907306671142578,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.9706428050994873,0.174,,
sklearn_non_parallel,1000,10.0,8,500,0.4395475387573242,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.30796098709106445,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.5524678230285645,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.8541698455810547,0.15,,
sklearn_non_parallel,1000,10.0,8,500,0.5658526420593262,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.9721083641052246,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.9904892444610596,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.4684627056121826,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.6108748912811279,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7114567756652832,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.30092763900756836,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.578615665435791,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.884544849395752,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,1.0048487186431885,0.168,,
sklearn_non_parallel,1000,10.0,8,500,0.7254512310028076,0.14,,
sklearn_non_parallel,1000,10.0,8,500,0.44675159454345703,0.168,,
sklearn_non_parallel,1000,10.0,8,500,0.7363567352294922,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.8653185367584229,0.14200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5871109962463379,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.6133990287780762,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5898184776306152,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.5799870491027832,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.878004789352417,0.174,,
sklearn_non_parallel,1000,10.0,8,500,0.7817971706390381,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.7511053085327148,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.907538652420044,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8904595375061035,0.15800000000000003,,
sklearn_non_parallel,1000,10.0,8,500,1.0181410312652588,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.6993412971496582,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.7342281341552734,0.17,,
sklearn_non_parallel,1000,10.0,8,500,0.8381965160369873,0.17,,
sklearn_non_parallel,1000,10.0,8,500,1.0307550430297852,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.5713732242584229,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.5596287250518799,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.28925418853759766,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.2860715389251709,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.6723082065582275,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.5965983867645264,0.16599999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.9675467014312744,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.4583473205566406,0.14200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.4345865249633789,0.15799999999999997,,
sklearn_non_parallel,1000,10.0,8,500,0.589686393737793,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.46376895904541016,0.148,,
sklearn_non_parallel,1000,10.0,8,500,0.4362831115722656,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.8500161170959473,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.8158416748046875,0.15799999999999997,,
sklearn_non_parallel,1000,10.0,8,500,0.4430510997772217,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8708279132843018,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,1.0190622806549072,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.8618242740631104,0.176,,
sklearn_non_parallel,1000,10.0,8,500,0.7283840179443359,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.7449369430541992,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8641738891601562,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.8669183254241943,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.46517109870910645,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.834273099899292,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.595449686050415,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5795001983642578,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.3101382255554199,0.16000000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.8492398262023926,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.6095099449157715,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.7265846729278564,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.6820287704467773,0.16799999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.7376220226287842,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,1.0138881206512451,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.948997974395752,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.8770527839660645,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.737445592880249,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.7057693004608154,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.7270691394805908,0.148,,
sklearn_non_parallel,1000,10.0,8,500,0.7104980945587158,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.5061485767364502,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.9902167320251465,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.5470023155212402,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.6368904113769531,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.8022334575653076,0.17,,
sklearn_non_parallel,1000,10.0,8,500,0.7035491466522217,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.8465967178344727,0.14,,
sklearn_non_parallel,1000,10.0,8,500,0.7534897327423096,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.8952231407165527,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8583316802978516,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.9895656108856201,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.8905291557312012,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.9652700424194336,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,1.00996732711792,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.5942025184631348,0.14200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.6783843040466309,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.30098772048950195,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5462019443511963,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.2977442741394043,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.43953585624694824,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.7569296360015869,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.9980819225311279,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.8614261150360107,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.8883614540100098,0.138,,
sklearn_non_parallel,1000,10.0,8,500,0.7825462818145752,0.16199999999999998,,
sklearn_non_parallel,1000,10.0,8,500,1.0250399112701416,0.138,,
sklearn_non_parallel,1000,10.0,8,500,0.7138173580169678,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.7277381420135498,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.7291595935821533,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.848823070526123,0.162,,
sklearn_non_parallel,1000,10.0,8,500,1.0065267086029053,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.3181955814361572,0.15200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5954170227050781,0.16400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5461397171020508,0.17,,
sklearn_non_parallel,1000,10.0,8,500,0.5690624713897705,0.15799999999999997,,
sklearn_non_parallel,1000,10.0,8,500,0.5868473052978516,0.18,,
sklearn_non_parallel,1000,10.0,8,500,0.42214059829711914,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.5829441547393799,0.16199999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.8708879947662354,0.152,,
sklearn_non_parallel,1000,10.0,8,500,1.0346312522888184,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.742133617401123,0.14400000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.30069494247436523,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.3080899715423584,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.8187339305877686,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.4461557865142822,0.152,,
sklearn_non_parallel,1000,10.0,8,500,0.8688971996307373,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5722148418426514,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.7293663024902344,0.148,,
sklearn_non_parallel,1000,10.0,8,500,0.4342625141143799,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5761435031890869,0.156,,
sklearn_non_parallel,1000,10.0,8,500,0.9705753326416016,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.44503259658813477,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5666601657867432,0.17200000000000001,,
sklearn_non_parallel,1000,10.0,8,500,0.5968708992004395,0.15400000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5974593162536621,0.14200000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.5998775959014893,0.164,,
sklearn_non_parallel,1000,10.0,8,500,0.849982500076294,0.15599999999999997,,
sklearn_non_parallel,1000,10.0,8,500,0.44126176834106445,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.7258486747741699,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7375087738037109,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.5968801975250244,0.15800000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.42624378204345703,0.158,,
sklearn_non_parallel,1000,10.0,8,500,0.8670592308044434,0.15000000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.4577524662017822,0.15,,
sklearn_non_parallel,1000,10.0,8,500,1.0212571620941162,0.14600000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.7367839813232422,0.154,,
sklearn_non_parallel,1000,10.0,8,500,0.7448418140411377,0.16,,
sklearn_non_parallel,1000,10.0,8,500,0.7227332592010498,0.16999999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.5539085865020752,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.7588992118835449,0.14800000000000002,,
sklearn_non_parallel,1000,10.0,8,500,0.8800449371337891,0.15600000000000003,,
sklearn_non_parallel,1000,10.0,8,500,0.5188431739807129,0.162,,
sklearn_non_parallel,1000,10.0,8,500,0.5826606750488281,0.166,,
sklearn_non_parallel,1000,10.0,8,500,0.7370641231536865,0.16199999999999998,,
sklearn_non_parallel,1000,10.0,8,500,0.5848886966705322,0.152,,
cuML,1000,10.0,8,500,,,2.1835525035858154,0.1560000002384186
cuML,1000,10.0,8,500,,,1.7314250469207764,0.14000000357627868
cuML,1000,10.0,8,500,,,1.774578332901001,0.16400000154972078
cuML,1000,10.0,8,500,,,1.6414027214050293,0.13399999886751174
cuML,1000,10.0,8,500,,,1.6965551376342773,0.14999999850988388
cuML,1000,10.0,8,500,,,1.7022161483764648,0.13599999696016313
cuML,1000,10.0,8,500,,,1.681753396987915,0.1419999971985817
cuML,1000,10.0,8,500,,,1.7026467323303223,0.15
cuML,1000,10.0,8,500,,,1.6385588645935059,0.15199999809265136
cuML,1000,10.0,8,500,,,1.6854047775268555,0.13599999994039536
cuML,1000,10.0,8,500,,,1.7171072959899902,0.15600000321865082
cuML,1000,10.0,8,500,,,1.711991310119629,0.1600000038743019
cuML,1000,10.0,8,500,,,1.6929309368133545,0.14800000190734863
cuML,1000,10.0,8,500,,,1.6311609745025635,0.14200000315904618
cuML,1000,10.0,8,500,,,1.7206997871398926,0.13999999761581422
cuML,1000,10.0,8,500,,,1.703533411026001,0.15200000256299973
cuML,1000,10.0,8,500,,,1.677217721939087,0.13999999761581422
cuML,1000,10.0,8,500,,,1.6914622783660889,0.13799999952316283
cuML,1000,10.0,8,500,,,1.62766432762146,0.16400000154972078
cuML,1000,10.0,8,500,,,1.7089118957519531,0.15200000256299973
cuML,1000,10.0,8,500,,,1.6836984157562256,0.15399999916553497
cuML,1000,10.0,8,500,,,1.6964635848999023,0.1540000006556511
cuML,1000,10.0,8,500,,,1.6821999549865723,0.15999999940395354
cuML,1000,10.0,8,500,,,1.6488251686096191,0.1580000028014183
cuML,1000,10.0,8,500,,,1.6997592449188232,0.13599999994039536
cuML,1000,10.0,8,500,,,1.688180923461914,0.14800000190734863
cuML,1000,10.0,8,500,,,1.6859071254730225,0.15799999982118607
cuML,1000,10.0,8,500,,,1.6938414573669434,0.15
cuML,1000,10.0,8,500,,,1.6352667808532715,0.1600000023841858
cuML,1000,10.0,8,500,,,1.6853117942810059,0.15600000321865082
cuML,1000,10.0,8,500,,,1.7664439678192139,0.1300000011920929
cuML,1000,10.0,8,500,,,1.680335521697998,0.1560000002384186
cuML,1000,10.0,8,500,,,1.6980595588684082,0.13200000077486038
cuML,1000,10.0,8,500,,,1.6346704959869385,0.12399999648332596
cuML,1000,10.0,8,500,,,1.6941545009613037,0.1459999993443489
cuML,1000,10.0,8,500,,,1.7534079551696777,0.15999999940395354
cuML,1000,10.0,8,500,,,1.7614030838012695,0.15399999916553497
cuML,1000,10.0,8,500,,,1.7190756797790527,0.16599999964237214
cuML,1000,10.0,8,500,,,1.6463234424591064,0.14000000059604645
cuML,1000,10.0,8,500,,,1.6836788654327393,0.15799999684095384
cuML,1000,10.0,8,500,,,1.695868730545044,0.1439999982714653
cuML,1000,10.0,8,500,,,1.6964442729949951,0.14000000059604645
cuML,1000,10.0,8,500,,,1.6812098026275635,0.14600000232458116
cuML,1000,10.0,8,500,,,1.7481074333190918,0.14999999850988388
cuML,1000,10.0,8,500,,,1.6679887771606445,0.14799999743700026
cuML,1000,10.0,8,500,,,1.6932759284973145,0.14399999976158143
cuML,1000,10.0,8,500,,,1.686445713043213,0.1520000010728836
cuML,1000,10.0,8,500,,,1.6820383071899414,0.1520000010728836
cuML,1000,10.0,8,500,,,1.6848764419555664,0.1479999989271164
cuML,1000,10.0,8,500,,,1.6278159618377686,0.14200000017881392
cuML,1000,10.0,8,500,,,1.6924328804016113,0.1300000011920929
cuML,1000,10.0,8,500,,,1.7057361602783203,0.1439999982714653
cuML,1000,10.0,8,500,,,1.748650074005127,0.15800000429153443
cuML,1000,10.0,8,500,,,1.6791763305664062,0.14399999976158143
cuML,1000,10.0,8,500,,,1.6301710605621338,0.1519999995827675
cuML,1000,10.0,8,500,,,1.6988246440887451,0.1560000002384186
cuML,1000,10.0,8,500,,,1.6870179176330566,0.15599999874830245
cuML,1000,10.0,8,500,,,1.6760153770446777,0.14400000274181365
cuML,1000,10.0,8,500,,,1.7095019817352295,0.13999999612569808
cuML,1000,10.0,8,500,,,1.6287248134613037,0.1459999993443489
cuML,1000,10.0,8,500,,,1.698493242263794,0.1580000028014183
cuML,1000,10.0,8,500,,,1.6970067024230957,0.15800000131130218
cuML,1000,10.0,8,500,,,1.6785192489624023,0.15800000131130218
cuML,1000,10.0,8,500,,,1.6883833408355713,0.14600000083446502
