parcel,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
1,1000,10.0,8,800,1.0933730602264404,0.20125,,
1,1000,10.0,8,800,1.109663963317871,0.2425,,
1,1000,10.0,8,800,1.1196763515472412,0.27375,,
1,1000,10.0,8,800,0.7437789440155029,0.255,,
1,1000,10.0,8,800,1.0007431507110596,0.32,,
1,1000,10.0,8,800,1.2034902572631836,0.28124999999999994,,
1,1000,10.0,8,800,0.8770480155944824,0.24625,,
1,1000,10.0,8,800,0.8334805965423584,0.2425,,
1,1000,10.0,8,800,0.9549341201782227,0.325,,
1,1000,10.0,8,800,1.0558509826660156,0.30124999999999996,,
1,1000,10.0,8,800,1.0857317447662354,0.27999999999999997,,
1,1000,10.0,8,800,1.1265325546264648,0.295,,
1,1000,10.0,8,800,0.9100344181060791,0.28375,,
1,1000,10.0,8,800,1.3021130561828613,0.2425,,
1,1000,10.0,8,800,0.9041323661804199,0.3275,,
1,1000,10.0,8,800,0.8774271011352539,0.31500000000000006,,
1,1000,10.0,8,800,1.0397121906280518,0.28125,,
1,1000,10.0,8,800,0.9547898769378662,0.2925,,
1,1000,10.0,8,800,1.0916483402252197,0.24874999999999997,,
1,1000,10.0,8,800,1.1072287559509277,0.285,,
1,1000,10.0,8,800,1.2444744110107422,0.31124999999999997,,
1,1000,10.0,8,800,1.2147376537322998,0.33125,,
1,1000,10.0,8,800,1.0248544216156006,0.2725,,
1,1000,10.0,8,800,0.8196103572845459,0.26375000000000004,,
1,1000,10.0,8,800,0.9461307525634766,0.26875,,
1,1000,10.0,8,800,0.8926451206207275,0.305,,
1,1000,10.0,8,800,1.0883052349090576,0.3,,
1,1000,10.0,8,800,1.0228593349456787,0.26125,,
1,1000,10.0,8,800,1.116027593612671,0.28874999999999995,,
1,1000,10.0,8,800,0.9570810794830322,0.27875000000000005,,
1,1000,10.0,8,800,1.1240918636322021,0.2475,,
1,1000,10.0,8,800,1.1423702239990234,0.24625,,
1,1000,10.0,8,800,0.9926891326904297,0.27625,,
1,1000,10.0,8,800,1.166567087173462,0.33125,,
1,1000,10.0,8,800,1.1387476921081543,0.30375,,
1,1000,10.0,8,800,1.2610480785369873,0.23374999999999999,,
1,1000,10.0,8,800,1.0686218738555908,0.34249999999999997,,
1,1000,10.0,8,800,1.1247642040252686,0.26249999999999996,,
1,1000,10.0,8,800,1.1624488830566406,0.25125000000000003,,
1,1000,10.0,8,800,1.0677402019500732,0.2325,,
1,1000,10.0,8,800,0.9067130088806152,0.30250000000000005,,
1,1000,10.0,8,800,1.0957872867584229,0.33875,,
1,1000,10.0,8,800,1.0163862705230713,0.24500000000000002,,
1,1000,10.0,8,800,1.0881848335266113,0.32625,,
1,1000,10.0,8,800,1.1094069480895996,0.30375,,
1,1000,10.0,8,800,1.1810827255249023,0.27,,
1,1000,10.0,8,800,0.9838175773620605,0.285,,
1,1000,10.0,8,800,0.9587016105651855,0.28874999999999995,,
1,1000,10.0,8,800,0.9543282985687256,0.30374999999999996,,
1,1000,10.0,8,800,1.197570562362671,0.36,,
1,1000,10.0,8,800,0.9228463172912598,0.16125,,
1,1000,10.0,8,800,1.2073907852172852,0.2725,,
1,1000,10.0,8,800,1.0092253684997559,0.35750000000000004,,
1,1000,10.0,8,800,1.1016793251037598,0.3225,,
1,1000,10.0,8,800,0.894646406173706,0.2475,,
1,1000,10.0,8,800,1.2553274631500244,0.28375000000000006,,
1,1000,10.0,8,800,0.7062523365020752,0.295,,
1,1000,10.0,8,800,1.1737756729125977,0.2375,,
1,1000,10.0,8,800,0.7867450714111328,0.26,,
1,1000,10.0,8,800,0.9824669361114502,0.25625,,
1,1000,10.0,8,800,0.8493027687072754,0.30874999999999997,,
1,1000,10.0,8,800,0.975398063659668,0.24125000000000002,,
1,1000,10.0,8,800,0.7209625244140625,0.28625,,
1,1000,10.0,8,800,1.0383713245391846,0.26375,,
1,1000,10.0,8,800,0.7376353740692139,0.26375000000000004,,
1,1000,10.0,8,800,0.930164098739624,0.2375,,
1,1000,10.0,8,800,1.1704108715057373,0.24500000000000002,,
1,1000,10.0,8,800,1.0009980201721191,0.26250000000000007,,
1,1000,10.0,8,800,1.1000025272369385,0.29,,
1,1000,10.0,8,800,1.1755282878875732,0.23374999999999999,,
1,1000,10.0,8,800,0.8667666912078857,0.27,,
1,1000,10.0,8,800,1.0430316925048828,0.27874999999999994,,
1,1000,10.0,8,800,1.1226227283477783,0.2875,,
1,1000,10.0,8,800,0.8228113651275635,0.29250000000000004,,
1,1000,10.0,8,800,0.7677617073059082,0.23249999999999998,,
1,1000,10.0,8,800,0.7610189914703369,0.26375,,
1,1000,10.0,8,800,0.949392557144165,0.26874999999999993,,
1,1000,10.0,8,800,1.2056090831756592,0.30874999999999997,,
1,1000,10.0,8,800,0.9699068069458008,0.26625,,
1,1000,10.0,8,800,1.0542526245117188,0.32625,,
1,1000,10.0,8,800,1.2237944602966309,0.27625,,
1,1000,10.0,8,800,0.9168555736541748,0.225,,
1,1000,10.0,8,800,0.9975910186767578,0.2725,,
1,1000,10.0,8,800,1.1236448287963867,0.26875,,
1,1000,10.0,8,800,0.9087502956390381,0.23374999999999999,,
1,1000,10.0,8,800,0.9634597301483154,0.32999999999999996,,
1,1000,10.0,8,800,0.6836752891540527,0.3350000000000001,,
1,1000,10.0,8,800,0.8513946533203125,0.31500000000000006,,
1,1000,10.0,8,800,1.1097679138183594,0.25625,,
1,1000,10.0,8,800,1.2313249111175537,0.26625,,
1,1000,10.0,8,800,0.46930480003356934,0.30250000000000005,,
1,1000,10.0,8,800,1.0813839435577393,0.29750000000000004,,
1,1000,10.0,8,800,1.085871934890747,0.31999999999999995,,
1,1000,10.0,8,800,1.2458069324493408,0.3825,,
1,1000,10.0,8,800,0.7427911758422852,0.26875,,
1,1000,10.0,8,800,0.779566764831543,0.2675,,
1,1000,10.0,8,800,1.0531504154205322,0.295,,
1,1000,10.0,8,800,0.9674971103668213,0.2325,,
1,1000,10.0,8,800,1.161585807800293,0.29625,,
1,1000,10.0,8,800,1.2357802391052246,0.28375000000000006,,
1,1000,10.0,8,800,0.8671586513519287,0.26875,,
1,1000,10.0,8,800,1.0524652004241943,0.24000000000000005,,
1,1000,10.0,8,800,0.9961729049682617,0.29,,
1,1000,10.0,8,800,1.0264968872070312,0.26375000000000004,,
1,1000,10.0,8,800,1.0644862651824951,0.32625,,
1,1000,10.0,8,800,0.9496824741363525,0.2325,,
1,1000,10.0,8,800,1.0021448135375977,0.26625,,
1,1000,10.0,8,800,1.2453930377960205,0.25875,,
1,1000,10.0,8,800,1.0744554996490479,0.28875,,
1,1000,10.0,8,800,1.194093942642212,0.31,,
1,1000,10.0,8,800,0.9311106204986572,0.28250000000000003,,
1,1000,10.0,8,800,1.0346474647521973,0.29125,,
1,1000,10.0,8,800,1.2475509643554688,0.265,,
1,1000,10.0,8,800,1.2283275127410889,0.25999999999999995,,
1,1000,10.0,8,800,0.8480226993560791,0.27249999999999996,,
1,1000,10.0,8,800,0.9123444557189941,0.31124999999999997,,
1,1000,10.0,8,800,1.1393916606903076,0.2975,,
1,1000,10.0,8,800,0.9611861705780029,0.24625000000000002,,
1,1000,10.0,8,800,1.0752906799316406,0.28125,,
1,1000,10.0,8,800,1.162088394165039,0.25999999999999995,,
1,1000,10.0,8,800,1.0362129211425781,0.29,,
1,1000,10.0,8,800,1.0097377300262451,0.27375,,
1,1000,10.0,8,800,0.6564946174621582,0.22749999999999998,,
1,1000,10.0,8,800,1.1007957458496094,0.3025,,
1,1000,10.0,8,800,1.1928539276123047,0.3175,,
1,1000,10.0,8,800,0.9517252445220947,0.27625,,
1,1000,10.0,8,800,1.1264393329620361,0.29,,
1,1000,10.0,8,800,0.84641432762146,0.30375,,
1,1000,10.0,8,800,1.0584149360656738,0.23249999999999998,,
1,1000,10.0,8,800,0.9767992496490479,0.2925,,
1,1000,10.0,8,800,0.8338363170623779,0.34125,,
1,1000,10.0,8,800,1.0949456691741943,0.20750000000000002,,
1,1000,10.0,8,800,1.1962146759033203,0.23374999999999999,,
1,1000,10.0,8,800,1.1190102100372314,0.30250000000000005,,
1,1000,10.0,8,800,0.9763705730438232,0.2825,,
1,1000,10.0,8,800,1.0346615314483643,0.28375,,
1,1000,10.0,8,800,1.2013144493103027,0.34875,,
1,1000,10.0,8,800,1.162168025970459,0.31875,,
1,1000,10.0,8,800,1.1738505363464355,0.27749999999999997,,
1,1000,10.0,8,800,1.265496015548706,0.27125000000000005,,
1,1000,10.0,8,800,1.0206234455108643,0.25,,
1,1000,10.0,8,800,1.1415488719940186,0.3075,,
1,1000,10.0,8,800,1.0838491916656494,0.33125,,
1,1000,10.0,8,800,0.803142786026001,0.28875,,
1,1000,10.0,8,800,0.7846074104309082,0.26125,,
1,1000,10.0,8,800,1.220017671585083,0.24874999999999997,,
1,1000,10.0,8,800,1.054487943649292,0.275,,
1,1000,10.0,8,800,1.0630104541778564,0.23125,,
1,1000,10.0,8,800,0.7905552387237549,0.30125,,
1,1000,10.0,8,800,0.9264242649078369,0.23000000000000004,,
1,1000,10.0,8,800,1.1948599815368652,0.32125000000000004,,
1,1000,10.0,8,800,1.2178175449371338,0.27874999999999994,,
1,1000,10.0,8,800,1.1984598636627197,0.3,,
1,1000,10.0,8,800,0.8133664131164551,0.265,,
1,1000,10.0,8,800,0.9635720252990723,0.26875,,
1,1000,10.0,8,800,0.9997847080230713,0.25625,,
1,1000,10.0,8,800,0.8835055828094482,0.2525,,
1,1000,10.0,8,800,1.049903154373169,0.24874999999999997,,
1,1000,10.0,8,800,1.0662734508514404,0.23875000000000002,,
1,1000,10.0,8,800,0.8893775939941406,0.275,,
1,1000,10.0,8,800,1.0269708633422852,0.31499999999999995,,
1,1000,10.0,8,800,1.1773531436920166,0.31625000000000003,,
1,1000,10.0,8,800,1.0865755081176758,0.31125,,
1,1000,10.0,8,800,0.8542349338531494,0.275,,
1,1000,10.0,8,800,0.7994179725646973,0.2975,,
1,1000,10.0,8,800,0.9757072925567627,0.26375000000000004,,
1,1000,10.0,8,800,1.1259801387786865,0.265,,
1,1000,10.0,8,800,0.7046186923980713,0.25,,
1,1000,10.0,8,800,0.9060697555541992,0.2575,,
1,1000,10.0,8,800,0.9660813808441162,0.23374999999999999,,
1,1000,10.0,8,800,0.9387853145599365,0.3,,
1,1000,10.0,8,800,1.017237663269043,0.285,,
1,1000,10.0,8,800,1.1591739654541016,0.255,,
1,1000,10.0,8,800,0.9280827045440674,0.31875,,
1,1000,10.0,8,800,0.9361057281494141,0.24749999999999997,,
1,1000,10.0,8,800,0.8313078880310059,0.3,,
1,1000,10.0,8,800,0.8501477241516113,0.20750000000000002,,
1,1000,10.0,8,800,1.0858302116394043,0.27749999999999997,,
1,1000,10.0,8,800,0.98299241065979,0.3,,
1,1000,10.0,8,800,1.187727928161621,0.29625,,
1,1000,10.0,8,800,1.244401216506958,0.22000000000000003,,
1,1000,10.0,8,800,0.8301525115966797,0.29874999999999996,,
1,1000,10.0,8,800,1.118682861328125,0.28250000000000003,,
1,1000,10.0,8,800,1.040318250656128,0.28625,,
1,1000,10.0,8,800,0.9857883453369141,0.28625,,
1,1000,10.0,8,800,1.0896921157836914,0.32625000000000004,,
1,1000,10.0,8,800,0.9348354339599609,0.31875,,
1,1000,10.0,8,800,1.1392419338226318,0.3175,,
1,1000,10.0,8,800,0.8424484729766846,0.225,,
1,1000,10.0,8,800,0.8194713592529297,0.24625000000000002,,
1,1000,10.0,8,800,0.8782937526702881,0.22249999999999998,,
1,1000,10.0,8,800,1.2173495292663574,0.24500000000000002,,
1,1000,10.0,8,800,1.044368028640747,0.3075,,
1,1000,10.0,8,800,0.874753475189209,0.39249999999999996,,
1,1000,10.0,8,800,0.9173316955566406,0.32999999999999996,,
1,1000,10.0,8,800,1.1559779644012451,0.22125,,
1,1000,10.0,8,800,1.2093143463134766,0.27375,,
1,1000,10.0,8,800,1.0500502586364746,0.27249999999999996,,
1,1000,10.0,8,800,1.1102118492126465,0.27375,,
1,1000,10.0,8,800,1.125788688659668,0.2925,,
1,1000,10.0,8,800,0.9859600067138672,0.255,,
1,1000,10.0,8,800,0.9978048801422119,0.22125,,
1,1000,10.0,8,800,0.9110434055328369,0.2525,,
1,1000,10.0,8,800,1.2451252937316895,0.2725,,
1,1000,10.0,8,800,1.1354994773864746,0.3175,,
1,1000,10.0,8,800,1.1916437149047852,0.3325,,
1,1000,10.0,8,800,1.1325113773345947,0.33499999999999996,,
1,1000,10.0,8,800,1.046142816543579,0.24874999999999997,,
1,1000,10.0,8,800,1.1423656940460205,0.30625,,
1,1000,10.0,8,800,1.2511560916900635,0.2475,,
1,1000,10.0,8,800,1.103987216949463,0.28500000000000003,,
1,1000,10.0,8,800,1.2943429946899414,0.29500000000000004,,
1,1000,10.0,8,800,0.8658328056335449,0.2575,,
1,1000,10.0,8,800,1.1972250938415527,0.31625,,
1,1000,10.0,8,800,1.039207935333252,0.27375,,
1,1000,10.0,8,800,1.0167653560638428,0.31625,,
1,1000,10.0,8,800,1.089672565460205,0.26375000000000004,,
1,1000,10.0,8,800,0.9121720790863037,0.27125,,
1,1000,10.0,8,800,0.9871714115142822,0.25625,,
1,1000,10.0,8,800,1.0111110210418701,0.27124999999999994,,
1,1000,10.0,8,800,1.221769094467163,0.31875,,
1,1000,10.0,8,800,0.9878373146057129,0.30125,,
1,1000,10.0,8,800,0.9655773639678955,0.28875,,
1,1000,10.0,8,800,1.1304700374603271,0.32,,
1,1000,10.0,8,800,0.9917442798614502,0.26125,,
1,1000,10.0,8,800,1.1470189094543457,0.29874999999999996,,
1,1000,10.0,8,800,1.1492254734039307,0.34125,,
1,1000,10.0,8,800,0.6976580619812012,0.27625,,
1,1000,10.0,8,800,1.225846767425537,0.27125,,
1,1000,10.0,8,800,0.8006162643432617,0.21749999999999997,,
1,1000,10.0,8,800,1.2071197032928467,0.31375000000000003,,
1,1000,10.0,8,800,1.1241908073425293,0.32375000000000004,,
1,1000,10.0,8,800,1.1730268001556396,0.27125000000000005,,
1,1000,10.0,8,800,0.8725638389587402,0.2425,,
1,1000,10.0,8,800,1.2363016605377197,0.23875000000000002,,
1,1000,10.0,8,800,0.9259037971496582,0.28125,,
1,1000,10.0,8,800,0.721388578414917,0.26625,,
1,1000,10.0,8,800,0.9824228286743164,0.29375,,
1,1000,10.0,8,800,1.0524392127990723,0.31124999999999997,,
1,1000,10.0,8,800,1.0367183685302734,0.2375,,
1,1000,10.0,8,800,0.984527587890625,0.26375000000000004,,
1,1000,10.0,8,800,1.0811235904693604,0.29875,,
1,1000,10.0,8,800,0.90572190284729,0.29375,,
1,1000,10.0,8,800,1.0695867538452148,0.27375,,
1,1000,10.0,8,800,1.2263123989105225,0.28500000000000003,,
1,1000,10.0,8,800,0.9358313083648682,0.26875,,
1,1000,10.0,8,800,0.7668097019195557,0.24874999999999997,,
1,1000,10.0,8,800,1.0000455379486084,0.2575,,
1,1000,10.0,8,800,0.9750881195068359,0.3175,,
1,1000,10.0,8,800,0.9554452896118164,0.27375,,
1,1000,10.0,8,800,1.0015015602111816,0.25,,
1,1000,10.0,8,800,1.0863080024719238,0.24375,,
1,1000,10.0,8,800,0.9327940940856934,0.31125,,
1,1000,10.0,8,800,1.1496071815490723,0.3,,
1,1000,10.0,8,800,0.7816641330718994,0.34375,,
1,1000,10.0,8,800,1.0691816806793213,0.27875000000000005,,
1,1000,10.0,8,800,1.1017870903015137,0.29375,,
1,1000,10.0,8,800,1.0100502967834473,0.2575,,
1,1000,10.0,8,800,0.7131049633026123,0.28250000000000003,,
1,1000,10.0,8,800,0.7795863151550293,0.27,,
1,1000,10.0,8,800,0.8304047584533691,0.21875,,
1,1000,10.0,8,800,0.9531922340393066,0.29,,
1,1000,10.0,8,800,1.0517864227294922,0.29500000000000004,,
1,1000,10.0,8,800,0.8645501136779785,0.2675,,
1,1000,10.0,8,800,0.9367022514343262,0.29874999999999996,,
1,1000,10.0,8,800,1.2291898727416992,0.22625,,
1,1000,10.0,8,800,1.0240416526794434,0.26625,,
1,1000,10.0,8,800,1.2750744819641113,0.2875,,
1,1000,10.0,8,800,0.932459831237793,0.23500000000000001,,
1,1000,10.0,8,800,0.8759350776672363,0.27375,,
1,1000,10.0,8,800,1.223764181137085,0.31625,,
1,1000,10.0,8,800,0.8321900367736816,0.30625,,
1,1000,10.0,8,800,1.1961233615875244,0.25375000000000003,,
1,1000,10.0,8,800,1.05189847946167,0.29625,,
1,1000,10.0,8,800,1.1024889945983887,0.275,,
1,1000,10.0,8,800,0.8885378837585449,0.3125,,
1,1000,10.0,8,800,1.136780023574829,0.30625,,
1,1000,10.0,8,800,0.5801591873168945,0.2625,,
1,1000,10.0,8,800,1.029076337814331,0.26375,,
1,1000,10.0,8,800,1.1699731349945068,0.275,,
1,1000,10.0,8,800,0.9816451072692871,0.32,,
1,1000,10.0,8,800,1.0591011047363281,0.29375,,
1,1000,10.0,8,800,1.0021159648895264,0.24874999999999997,,
1,1000,10.0,8,800,1.0417871475219727,0.23625,,
1,1000,10.0,8,800,1.1378974914550781,0.28500000000000003,,
1,1000,10.0,8,800,0.9445924758911133,0.29625,,
1,1000,10.0,8,800,1.042041540145874,0.28625,,
1,1000,10.0,8,800,1.0641355514526367,0.31375000000000003,,
1,1000,10.0,8,800,1.221332311630249,0.37125,,
1,1000,10.0,8,800,0.8609509468078613,0.3025,,
1,1000,10.0,8,800,0.9035041332244873,0.28375000000000006,,
1,1000,10.0,8,800,0.9660043716430664,0.25625,,
1,1000,10.0,8,800,0.7135570049285889,0.30874999999999997,,
1,1000,10.0,8,800,1.0534851551055908,0.29874999999999996,,
1,1000,10.0,8,800,1.0647847652435303,0.22000000000000003,,
1,1000,10.0,8,800,1.204843282699585,0.30625,,
1,1000,10.0,8,800,0.8185408115386963,0.26125,,
1,1000,10.0,8,800,0.9388687610626221,0.3225,,
1,1000,10.0,8,800,0.9389297962188721,0.26375000000000004,,
1,1000,10.0,8,800,0.7767918109893799,0.3125,,
1,1000,10.0,8,800,1.0248818397521973,0.28625,,
1,1000,10.0,8,800,1.2379591464996338,0.3,,
1,1000,10.0,8,800,1.1443796157836914,0.23875000000000002,,
1,1000,10.0,8,800,1.0859012603759766,0.31875,,
1,1000,10.0,8,800,1.0012447834014893,0.29750000000000004,,
1,1000,10.0,8,800,1.0148751735687256,0.27125,,
1,1000,10.0,8,800,1.2143974304199219,0.28250000000000003,,
1,1000,10.0,8,800,1.0786705017089844,0.25875,,
1,1000,10.0,8,800,1.1934752464294434,0.28875,,
1,1000,10.0,8,800,1.1182448863983154,0.30874999999999997,,
1,1000,10.0,8,800,0.8834881782531738,0.2425,,
1,1000,10.0,8,800,1.176239013671875,0.305,,
1,1000,10.0,8,800,0.762305498123169,0.23500000000000001,,
1,1000,10.0,8,800,1.1160712242126465,0.24,,
1,1000,10.0,8,800,0.9015185832977295,0.255,,
1,1000,10.0,8,800,1.2451341152191162,0.2475,,
1,1000,10.0,8,800,1.0601222515106201,0.25,,
1,1000,10.0,8,800,1.0467655658721924,0.22374999999999998,,
1,1000,10.0,8,800,1.1526145935058594,0.27125000000000005,,
1,1000,10.0,8,800,0.8361408710479736,0.33125,,
1,1000,10.0,8,800,1.0374877452850342,0.33749999999999997,,
1,1000,10.0,8,800,1.1430084705352783,0.33,,
1,1000,10.0,8,800,1.1131651401519775,0.3,,
1,1000,10.0,8,800,1.1697587966918945,0.28,,
1,1000,10.0,8,800,1.2489378452301025,0.26499999999999996,,
1,1000,10.0,8,800,1.0047540664672852,0.315,,
1,1000,10.0,8,800,1.0209343433380127,0.32625,,
1,1000,10.0,8,800,0.8772990703582764,0.26875,,
1,1000,10.0,8,800,0.7806754112243652,0.26000000000000006,,
1,1000,10.0,8,800,0.9430959224700928,0.315,,
1,1000,10.0,8,800,0.7469296455383301,0.34875,,
1,1000,10.0,8,800,0.9525947570800781,0.275,,
1,1000,10.0,8,800,0.9942972660064697,0.29874999999999996,,
1,1000,10.0,8,800,0.7861778736114502,0.2875,,
1,1000,10.0,8,800,1.0139477252960205,0.25,,
1,1000,10.0,8,800,0.9735450744628906,0.2975,,
1,1000,10.0,8,800,1.247281789779663,0.305,,
1,1000,10.0,8,800,0.9748177528381348,0.3075,,
1,1000,10.0,8,800,0.9546787738800049,0.30874999999999997,,
1,1000,10.0,8,800,1.127692461013794,0.29500000000000004,,
1,1000,10.0,8,800,1.0172600746154785,0.31124999999999997,,
1,1000,10.0,8,800,0.9341573715209961,0.2775,,
1,1000,10.0,8,800,1.0459835529327393,0.29,,
1,1000,10.0,8,800,1.0897316932678223,0.33499999999999996,,
1,1000,10.0,8,800,0.8639862537384033,0.31000000000000005,,
1,1000,10.0,8,800,1.152334451675415,0.25999999999999995,,
1,1000,10.0,8,800,1.1466083526611328,0.30124999999999996,,
1,1000,10.0,8,800,0.9439969062805176,0.31875,,
1,1000,10.0,8,800,1.0647830963134766,0.3075,,
1,1000,10.0,8,800,0.895684003829956,0.27749999999999997,,
1,1000,10.0,8,800,0.8031339645385742,0.25875,,
1,1000,10.0,8,800,1.185257911682129,0.36624999999999996,,
1,1000,10.0,8,800,1.0534863471984863,0.23625000000000002,,
1,1000,10.0,8,800,1.0895564556121826,0.27249999999999996,,
1,1000,10.0,8,800,1.0911815166473389,0.26749999999999996,,
1,1000,10.0,8,800,0.9446711540222168,0.22374999999999998,,
1,1000,10.0,8,800,1.0323917865753174,0.32,,
1,1000,10.0,8,800,1.201287031173706,0.2925,,
1,1000,10.0,8,800,0.8546040058135986,0.33125,,
1,1000,10.0,8,800,1.140479326248169,0.28500000000000003,,
1,1000,10.0,8,800,1.167121410369873,0.34125,,
1,1000,10.0,8,800,0.9796690940856934,0.27999999999999997,,
1,1000,10.0,8,800,0.8329305648803711,0.25625,,
1,1000,10.0,8,800,0.708038330078125,0.305,,
1,1000,10.0,8,800,1.0772602558135986,0.26999999999999996,,
1,1000,10.0,8,800,1.131164789199829,0.28500000000000003,,
1,1000,10.0,8,800,0.9720768928527832,0.28875,,
1,1000,10.0,8,800,0.637026309967041,0.24375,,
1,1000,10.0,8,800,1.1416630744934082,0.27874999999999994,,
1,1000,10.0,8,800,1.0947387218475342,0.32125000000000004,,
1,1000,10.0,8,800,1.2007246017456055,0.29875,,
1,1000,10.0,8,800,1.0805962085723877,0.24749999999999997,,
1,1000,10.0,8,800,0.8513271808624268,0.3125,,
1,1000,10.0,8,800,0.7648389339447021,0.29375,,
1,1000,10.0,8,800,1.1228890419006348,0.31124999999999997,,
1,1000,10.0,8,800,1.282930612564087,0.275,,
1,1000,10.0,8,800,0.9804654121398926,0.3125,,
1,1000,10.0,8,800,1.085900068283081,0.27875000000000005,,
1,1000,10.0,8,800,0.9689629077911377,0.26125000000000004,,
1,1000,10.0,8,800,0.9014780521392822,0.3125,,
1,1000,10.0,8,800,1.105635643005371,0.29625,,
1,1000,10.0,8,800,1.0013501644134521,0.28375000000000006,,
1,1000,10.0,8,800,0.9753563404083252,0.28125,,
1,1000,10.0,8,800,0.8701257705688477,0.31375000000000003,,
1,1000,10.0,8,800,0.8570799827575684,0.2575,,
1,1000,10.0,8,800,1.0093085765838623,0.31,,
1,1000,10.0,8,800,0.9807181358337402,0.355,,
1,1000,10.0,8,800,0.9677231311798096,0.30625,,
1,1000,10.0,8,800,1.0877366065979004,0.2525,,
1,1000,10.0,8,800,0.9109563827514648,0.31124999999999997,,
1,1000,10.0,8,800,1.1524434089660645,0.26749999999999996,,
1,1000,10.0,8,800,0.9768776893615723,0.27875,,
1,1000,10.0,8,800,0.9328212738037109,0.22625,,
1,1000,10.0,8,800,1.1207678318023682,0.2625,,
1,1000,10.0,8,800,1.0781800746917725,0.24499999999999997,,
1,1000,10.0,8,800,0.8658156394958496,0.22125,,
1,1000,10.0,8,800,0.8994779586791992,0.3037500000000001,,
