parcel,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
0,10000,100.0,8,8000,,,3.7402470111846924,0.1293749988079071
0,10000,100.0,8,8000,,,3.8488194942474365,0.1272499993443489
0,10000,100.0,8,8000,,,3.7358250617980957,0.1300000011920929
0,10000,100.0,8,8000,,,3.926417589187622,0.128125
0,10000,100.0,8,8000,,,3.7978482246398926,0.13125
0,10000,100.0,8,8000,,,3.770634889602661,0.12674999982118607
0,10000,100.0,8,8000,,,3.8356807231903076,0.1263749986886978
0,10000,100.0,8,8000,,,3.8094513416290283,0.1313749983906746
0,10000,100.0,8,8000,,,3.799851655960083,0.12874999940395354
0,10000,100.0,8,8000,,,3.8887531757354736,0.12787500023841858
0,10000,100.0,8,8000,,,3.7789835929870605,0.1260000005364418
0,10000,100.0,8,8000,,,3.7949466705322266,0.1304999977350235
0,10000,100.0,8,8000,,,3.799614191055298,0.12837499678134917
0,10000,100.0,8,8000,,,3.777808904647827,0.13162499964237212
0,10000,100.0,8,8000,,,3.76603627204895,0.12824999988079072
0,10000,100.0,8,8000,,,3.8383827209472656,0.12787499874830247
0,10000,100.0,8,8000,,,3.7298336029052734,0.12974999845027924
0,10000,100.0,8,8000,,,3.8471908569335938,0.1272499993443489
0,10000,100.0,8,8000,,,3.762057304382324,0.1292499989271164
0,10000,100.0,8,8000,,,3.7288312911987305,0.12687499821186066
0,10000,100.0,8,8000,,,3.842576026916504,0.12662499994039536
0,10000,100.0,8,8000,,,3.9066033363342285,0.1272499978542328
0,10000,100.0,8,8000,,,3.738046407699585,0.12812499701976776
0,10000,100.0,8,8000,,,3.8690202236175537,0.1303749978542328
0,10000,100.0,8,8000,,,3.9002833366394043,0.12824999988079072
0,10000,100.0,8,8000,,,3.762786865234375,0.12874999791383743
0,10000,100.0,8,8000,,,3.6999025344848633,0.12812499850988388
0,10000,100.0,8,8000,,,3.733137607574463,0.12874999940395354
0,10000,100.0,8,8000,,,3.7407124042510986,0.1291250020265579
0,10000,100.0,8,8000,,,3.8380651473999023,0.12837499976158143
0,10000,100.0,8,8000,,,3.711949110031128,0.13187500238418579
0,10000,100.0,8,8000,,,3.759885311126709,0.12962499856948853
0,10000,100.0,8,8000,,,3.7607626914978027,0.13075000047683716
0,10000,100.0,8,8000,,,3.7834346294403076,0.12487499862909317
0,10000,100.0,8,8000,,,3.8144712448120117,0.1272499993443489
0,10000,100.0,8,8000,,,3.7824547290802,0.12387499809265137
0,10000,100.0,8,8000,,,3.7216246128082275,0.1304999992251396
0,10000,100.0,8,8000,,,3.826511859893799,0.1288750022649765
0,10000,100.0,8,8000,,,3.8353347778320312,0.12550000101327896
0,10000,100.0,8,8000,,,3.8358256816864014,0.12762499898672103
0,10000,100.0,8,8000,,,3.819195508956909,0.1306249976158142
0,10000,100.0,8,8000,,,3.9082889556884766,0.12912499904632568
