parcel_type,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
sklearn_non_parallel,15000,150.0,8,3000,5.174565315246582,0.134,,
sklearn_non_parallel,15000,150.0,8,3000,4.929468870162964,0.13566666666666666,,
sklearn_non_parallel,15000,150.0,8,3000,4.870338201522827,0.12966666666666668,,
sklearn_non_parallel,15000,150.0,8,3000,4.770830869674683,0.13,,
sklearn_non_parallel,15000,150.0,8,3000,4.885013580322266,0.14033333333333334,,
sklearn_non_parallel,15000,150.0,8,3000,4.814985990524292,0.13899999999999998,,
sklearn_non_parallel,15000,150.0,8,3000,4.90674901008606,0.12966666666666665,,
sklearn_non_parallel,15000,150.0,8,3000,4.742578029632568,0.13466666666666666,,
sklearn_non_parallel,15000,150.0,8,3000,4.9320971965789795,0.13133333333333336,,
sklearn_non_parallel,15000,150.0,8,3000,4.889209032058716,0.13233333333333333,,
sklearn_non_parallel,15000,150.0,8,3000,4.939324617385864,0.13333333333333336,,
sklearn_non_parallel,15000,150.0,8,3000,4.883780002593994,0.136,,
sklearn_non_parallel,15000,150.0,8,3000,4.765239715576172,0.13766666666666666,,
sklearn_non_parallel,15000,150.0,8,3000,4.899800777435303,0.13133333333333333,,
sklearn_non_parallel,15000,150.0,8,3000,4.876893758773804,0.13533333333333333,,
sklearn_non_parallel,15000,150.0,8,3000,4.928386926651001,0.13233333333333336,,
sklearn_non_parallel,15000,150.0,8,3000,4.917159557342529,0.131,,
sklearn_non_parallel,15000,150.0,8,3000,4.7651686668396,0.12966666666666665,,
sklearn_non_parallel,15000,150.0,8,3000,4.893130779266357,0.14266666666666666,,
sklearn_non_parallel,15000,150.0,8,3000,4.782052755355835,0.14,,
cuML,15000,150.0,8,3000,,,3.2671399116516113,0.1293333351612091
cuML,15000,150.0,8,3000,,,3.363389015197754,0.1286666676402092
cuML,15000,150.0,8,3000,,,3.2944726943969727,0.12833333164453506
cuML,15000,150.0,8,3000,,,3.2467281818389893,0.12433333545923234
cuML,15000,150.0,8,3000,,,3.26918625831604,0.1306666687130928
cuML,15000,150.0,8,3000,,,3.3532819747924805,0.13100000023841857
cuML,15000,150.0,8,3000,,,3.326223850250244,0.1273333340883255
cuML,15000,150.0,8,3000,,,3.224919557571411,0.129666668176651
cuML,15000,150.0,8,3000,,,3.3925132751464844,0.1226666659116745
cuML,15000,150.0,8,3000,,,3.2962074279785156,0.12933333069086075
cuML,15000,150.0,8,3000,,,3.2930779457092285,0.12766666561365128
cuML,15000,150.0,8,3000,,,3.2552943229675293,0.13100000321865082
cuML,15000,150.0,8,3000,,,3.431082010269165,0.12899999618530272
cuML,15000,150.0,8,3000,,,3.369187831878662,0.12899999916553498
cuML,15000,150.0,8,3000,,,3.364454746246338,0.11600000113248825
cuML,15000,150.0,8,3000,,,3.218977928161621,0.12300000041723251
cuML,15000,150.0,8,3000,,,3.2954421043395996,0.13100000023841857
cuML,15000,150.0,8,3000,,,3.3884172439575195,0.1216666653752327
cuML,15000,150.0,8,3000,,,3.2303836345672607,0.12699999660253525
cuML,15000,150.0,8,3000,,,3.2315499782562256,0.12433333098888397
sklearn_parallel,15000,150.0,8,3000,7.948770523071289,0.13393333333333332,,
sklearn_parallel,15000,150.0,8,3000,8.161327362060547,0.1334,,
sklearn_parallel,15000,150.0,8,3000,8.232609272003174,0.13473333333333332,,
sklearn_parallel,15000,150.0,8,3000,8.11454153060913,0.13513333333333336,,
