parcel_type,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
sklearn_non_parallel,25000,250.0,8,1000,5.264514207839966,0.124,,
sklearn_non_parallel,25000,250.0,8,1000,5.206826686859131,0.137,,
sklearn_non_parallel,25000,250.0,8,1000,5.2265849113464355,0.121,,
sklearn_non_parallel,25000,250.0,8,1000,5.218307018280029,0.123,,
sklearn_non_parallel,25000,250.0,8,1000,5.216317653656006,0.131,,
sklearn_non_parallel,25000,250.0,8,1000,5.282814264297485,0.14300000000000002,,
sklearn_non_parallel,25000,250.0,8,1000,5.273916482925415,0.127,,
sklearn_non_parallel,25000,250.0,8,1000,5.26383638381958,0.13,,
sklearn_non_parallel,25000,250.0,8,1000,5.282128810882568,0.133,,
sklearn_non_parallel,25000,250.0,8,1000,5.26760196685791,0.123,,
sklearn_non_parallel,25000,250.0,8,1000,5.253300189971924,0.142,,
sklearn_non_parallel,25000,250.0,8,1000,5.261218547821045,0.121,,
sklearn_non_parallel,25000,250.0,8,1000,5.235332012176514,0.129,,
sklearn_non_parallel,25000,250.0,8,1000,5.220510959625244,0.132,,
sklearn_non_parallel,25000,250.0,8,1000,5.26033353805542,0.132,,
sklearn_non_parallel,25000,250.0,8,1000,5.229657411575317,0.11699999999999999,,
sklearn_non_parallel,25000,250.0,8,1000,5.255286931991577,0.11200000000000002,,
sklearn_non_parallel,25000,250.0,8,1000,5.238543510437012,0.125,,
sklearn_non_parallel,25000,250.0,8,1000,5.249021291732788,0.12,,
sklearn_non_parallel,25000,250.0,8,1000,5.21859073638916,0.131,,
cuML,25000,250.0,8,1000,,,4.000720739364624,0.1189999982714653
cuML,25000,250.0,8,1000,,,4.077101230621338,0.10299999862909318
cuML,25000,250.0,8,1000,,,4.072844505310059,0.12699999809265136
cuML,25000,250.0,8,1000,,,4.036799669265747,0.11000000089406967
cuML,25000,250.0,8,1000,,,4.008726358413696,0.09799999892711639
cuML,25000,250.0,8,1000,,,3.986255645751953,0.10399999916553497
cuML,25000,250.0,8,1000,,,3.9712886810302734,0.11100000143051147
cuML,25000,250.0,8,1000,,,4.008478879928589,0.11299999803304672
cuML,25000,250.0,8,1000,,,3.9035966396331787,0.1300000011920929
cuML,25000,250.0,8,1000,,,4.016510725021362,0.1350000023841858
cuML,25000,250.0,8,1000,,,4.086347579956055,0.11400000154972076
cuML,25000,250.0,8,1000,,,4.037223815917969,0.10800000131130219
cuML,25000,250.0,8,1000,,,4.014836549758911,0.10500000119209289
cuML,25000,250.0,8,1000,,,3.924978017807007,0.1040000006556511
cuML,25000,250.0,8,1000,,,3.958645820617676,0.10399999916553497
cuML,25000,250.0,8,1000,,,4.002592086791992,0.10999999940395355
cuML,25000,250.0,8,1000,,,3.9546570777893066,0.10300000011920929
cuML,25000,250.0,8,1000,,,4.0018932819366455,0.12600000202655792
cuML,25000,250.0,8,1000,,,3.9676265716552734,0.11299999952316284
cuML,25000,250.0,8,1000,,,3.9768598079681396,0.1
sklearn_parallel,25000,250.0,8,1000,5.773651838302612,0.124,,
sklearn_parallel,25000,250.0,8,1000,5.729814767837524,0.137,,
sklearn_parallel,25000,250.0,8,1000,5.722107887268066,0.121,,
sklearn_parallel,25000,250.0,8,1000,5.732363939285278,0.123,,
sklearn_parallel,25000,250.0,8,1000,5.732189416885376,0.131,,
sklearn_parallel,25000,250.0,8,1000,5.79032826423645,0.14300000000000002,,
sklearn_parallel,25000,250.0,8,1000,5.765756368637085,0.127,,
sklearn_parallel,25000,250.0,8,1000,5.755942344665527,0.13,,
sklearn_parallel,25000,250.0,8,1000,5.7342305183410645,0.133,,
sklearn_parallel,25000,250.0,8,1000,5.765465259552002,0.123,,
sklearn_parallel,25000,250.0,8,1000,5.739652395248413,0.142,,
sklearn_parallel,25000,250.0,8,1000,5.756347894668579,0.121,,
sklearn_parallel,25000,250.0,8,1000,5.751528739929199,0.129,,
sklearn_parallel,25000,250.0,8,1000,5.782615661621094,0.132,,
sklearn_parallel,25000,250.0,8,1000,5.722729444503784,0.132,,
sklearn_parallel,25000,250.0,8,1000,5.76110053062439,0.11699999999999999,,
sklearn_parallel,25000,250.0,8,1000,5.777235269546509,0.11200000000000002,,
sklearn_parallel,25000,250.0,8,1000,5.7607245445251465,0.125,,
sklearn_parallel,25000,250.0,8,1000,5.743969917297363,0.12,,
sklearn_parallel,25000,250.0,8,1000,5.761982679367065,0.131,,
