parcel_type,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
sklearn_non_parallel,1000,10.0,8,3000,1.6635141372680664,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8172719478607178,0.12166666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.6716804504394531,0.12633333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.848698377609253,0.12833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.7874088287353516,0.12266666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.8389925956726074,0.12233333333333332,,
sklearn_non_parallel,1000,10.0,8,3000,1.8215091228485107,0.11566666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.8039534091949463,0.13366666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.6388616561889648,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6074678897857666,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,1.529524803161621,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.3821218013763428,0.11933333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.3559157848358154,0.12333333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.6757240295410156,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6793105602264404,0.11833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6691830158233643,0.13666666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.7857098579406738,0.129,,
sklearn_non_parallel,1000,10.0,8,3000,1.6737794876098633,0.12666666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.4586641788482666,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.748176097869873,0.121,,
sklearn_non_parallel,1000,10.0,8,3000,1.5490646362304688,0.12566666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8281550407409668,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.7981617450714111,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.665369987487793,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8196582794189453,0.12933333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.7573254108428955,0.14166666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.8652443885803223,0.13499999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.79323148727417,0.11566666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.6748008728027344,0.12666666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6294457912445068,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.7706246376037598,0.12499999999999997,,
sklearn_non_parallel,1000,10.0,8,3000,1.837890386581421,0.13666666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.7939839363098145,0.13433333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.6202397346496582,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.508702039718628,0.12566666666666668,,
sklearn_non_parallel,1000,10.0,8,3000,1.823242425918579,0.12933333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.7933845520019531,0.137,,
sklearn_non_parallel,1000,10.0,8,3000,1.8050248622894287,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.605288028717041,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8411462306976318,0.11866666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.7950830459594727,0.12466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.7598466873168945,0.121,,
sklearn_non_parallel,1000,10.0,8,3000,1.3193068504333496,0.12733333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.659480333328247,0.13333333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.4778928756713867,0.12633333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.6769111156463623,0.14233333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.7881910800933838,0.12933333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.3667101860046387,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.62326979637146,0.13599999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8270196914672852,0.13,,
sklearn_non_parallel,1000,10.0,8,3000,1.6740520000457764,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.4956655502319336,0.12366666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.5268406867980957,0.13199999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8378331661224365,0.13999999999999999,,
sklearn_non_parallel,1000,10.0,8,3000,1.7630832195281982,0.13099999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8158183097839355,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6551487445831299,0.13533333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.646052598953247,0.12799999999999997,,
sklearn_non_parallel,1000,10.0,8,3000,1.6675631999969482,0.12799999999999997,,
sklearn_non_parallel,1000,10.0,8,3000,1.6373083591461182,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6443555355072021,0.13499999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.5960187911987305,0.13466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.7997798919677734,0.12266666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.806215524673462,0.12666666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.7924761772155762,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,1.6455509662628174,0.12466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.794480562210083,0.14233333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.3755061626434326,0.133,,
sklearn_non_parallel,1000,10.0,8,3000,1.6056435108184814,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,1.4838688373565674,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8284502029418945,0.12433333333333332,,
sklearn_non_parallel,1000,10.0,8,3000,1.6715717315673828,0.12,,
sklearn_non_parallel,1000,10.0,8,3000,1.6241066455841064,0.14066666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.640427589416504,0.13299999999999995,,
sklearn_non_parallel,1000,10.0,8,3000,1.4587576389312744,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6615931987762451,0.143,,
sklearn_non_parallel,1000,10.0,8,3000,1.6648602485656738,0.13933333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.3673388957977295,0.13199999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.849001407623291,0.13,,
sklearn_non_parallel,1000,10.0,8,3000,1.7816963195800781,0.13133333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.3206944465637207,0.12533333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.679182529449463,0.12633333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.8599035739898682,0.13000000000000003,,
sklearn_non_parallel,1000,10.0,8,3000,1.7805237770080566,0.12633333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.7139081954956055,0.13,,
sklearn_non_parallel,1000,10.0,8,3000,1.3641695976257324,0.12933333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.5650696754455566,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.302119493484497,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.7970247268676758,0.12633333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.6427030563354492,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,1.8129255771636963,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8279917240142822,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6726465225219727,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8042829036712646,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6546266078948975,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,1.8209447860717773,0.13633333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6551015377044678,0.13633333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.8178296089172363,0.134,,
sklearn_non_parallel,1000,10.0,8,3000,1.7901949882507324,0.133,,
sklearn_non_parallel,1000,10.0,8,3000,1.5135767459869385,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.22536301612854,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8207883834838867,0.12266666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.803272008895874,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.493619680404663,0.13033333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6087098121643066,0.12833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6839659214019775,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,1.5098075866699219,0.12533333333333332,,
sklearn_non_parallel,1000,10.0,8,3000,1.61472487449646,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.338456630706787,0.12133333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.2067513465881348,0.13466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.5244059562683105,0.12766666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.582564115524292,0.13333333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.676102876663208,0.13733333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.5001883506774902,0.128,,
sklearn_non_parallel,1000,10.0,8,3000,1.75614595413208,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,1.7483232021331787,0.131,,
sklearn_non_parallel,1000,10.0,8,3000,1.814528465270996,0.13000000000000003,,
sklearn_non_parallel,1000,10.0,8,3000,1.87278413772583,0.137,,
sklearn_non_parallel,1000,10.0,8,3000,1.8017570972442627,0.126,,
sklearn_non_parallel,1000,10.0,8,3000,1.8182353973388672,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,1.6347455978393555,0.138,,
sklearn_non_parallel,1000,10.0,8,3000,1.4611692428588867,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6369962692260742,0.13166666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.2058656215667725,0.123,,
sklearn_non_parallel,1000,10.0,8,3000,1.4695918560028076,0.12733333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.8113751411437988,0.129,,
sklearn_non_parallel,1000,10.0,8,3000,1.4982976913452148,0.13999999999999999,,
sklearn_non_parallel,1000,10.0,8,3000,1.518254041671753,0.13099999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.5136961936950684,0.129,,
sklearn_non_parallel,1000,10.0,8,3000,1.807413101196289,0.11833333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6671175956726074,0.12066666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.8143651485443115,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.68788480758667,0.13433333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.7601840496063232,0.123,,
sklearn_non_parallel,1000,10.0,8,3000,1.6589243412017822,0.13433333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6097965240478516,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6657910346984863,0.126,,
sklearn_non_parallel,1000,10.0,8,3000,1.7995436191558838,0.132,,
sklearn_non_parallel,1000,10.0,8,3000,1.7623279094696045,0.136,,
sklearn_non_parallel,1000,10.0,8,3000,1.3671209812164307,0.13599999999999995,,
sklearn_non_parallel,1000,10.0,8,3000,1.7788894176483154,0.12666666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.8082764148712158,0.13399999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.6690053939819336,0.133,,
sklearn_non_parallel,1000,10.0,8,3000,1.7713675498962402,0.13666666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.818861484527588,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6226856708526611,0.12333333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.6569135189056396,0.12066666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.3576359748840332,0.13199999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8342301845550537,0.13233333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.7562031745910645,0.128,,
sklearn_non_parallel,1000,10.0,8,3000,1.6033198833465576,0.13133333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.812958002090454,0.13833333333333336,,
sklearn_non_parallel,1000,10.0,8,3000,1.5151643753051758,0.11766666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.7346417903900146,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.788750410079956,0.13766666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.3773996829986572,0.13266666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.7937183380126953,0.13133333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.5150842666625977,0.13466666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.8069181442260742,0.13066666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6276378631591797,0.122,,
sklearn_non_parallel,1000,10.0,8,3000,1.6671066284179688,0.13399999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8295788764953613,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.66658616065979,0.12933333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.844555377960205,0.13199999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8234994411468506,0.12866666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.7111001014709473,0.14300000000000002,,
sklearn_non_parallel,1000,10.0,8,3000,1.7696938514709473,0.125,,
sklearn_non_parallel,1000,10.0,8,3000,1.615478515625,0.12733333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.6635334491729736,0.12266666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.6730916500091553,0.11766666666666667,,
sklearn_non_parallel,1000,10.0,8,3000,1.800370693206787,0.13533333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.795156478881836,0.12266666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.7751905918121338,0.12966666666666665,,
sklearn_non_parallel,1000,10.0,8,3000,1.6587603092193604,0.134,,
sklearn_non_parallel,1000,10.0,8,3000,1.8003816604614258,0.13933333333333334,,
sklearn_non_parallel,1000,10.0,8,3000,1.8069143295288086,0.13433333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6019482612609863,0.12999999999999998,,
sklearn_non_parallel,1000,10.0,8,3000,1.8317220211029053,0.1433333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.830620527267456,0.141,,
sklearn_non_parallel,1000,10.0,8,3000,1.6978206634521484,0.135,,
sklearn_non_parallel,1000,10.0,8,3000,1.5142426490783691,0.12133333333333333,,
sklearn_non_parallel,1000,10.0,8,3000,1.6295843124389648,0.14500000000000002,,
sklearn_non_parallel,1000,10.0,8,3000,1.7955279350280762,0.12733333333333335,,
sklearn_non_parallel,1000,10.0,8,3000,1.6215829849243164,0.13366666666666666,,
sklearn_non_parallel,1000,10.0,8,3000,1.795832633972168,0.12000000000000002,,
cuML,1000,10.0,8,3000,,,1.7156147956848145,0.1273333340883255
cuML,1000,10.0,8,3000,,,1.6817967891693115,0.11433333307504653
cuML,1000,10.0,8,3000,,,1.6013555526733398,0.11733333319425583
cuML,1000,10.0,8,3000,,,1.6311211585998535,0.12466666549444198
cuML,1000,10.0,8,3000,,,1.648205280303955,0.12633333206176758
cuML,1000,10.0,8,3000,,,1.6444001197814941,0.12100000232458115
cuML,1000,10.0,8,3000,,,1.6958611011505127,0.11466666758060455
cuML,1000,10.0,8,3000,,,1.5808894634246826,0.10933333337306976
cuML,1000,10.0,8,3000,,,1.651566505432129,0.11966666728258132
cuML,1000,10.0,8,3000,,,1.6570851802825928,0.12366666495800019
cuML,1000,10.0,8,3000,,,1.6541376113891602,0.125
cuML,1000,10.0,8,3000,,,1.5901508331298828,0.12166666686534881
cuML,1000,10.0,8,3000,,,1.684847354888916,0.12099999934434891
cuML,1000,10.0,8,3000,,,1.6488115787506104,0.11666666567325593
cuML,1000,10.0,8,3000,,,1.6472134590148926,0.12099999934434891
cuML,1000,10.0,8,3000,,,1.6609091758728027,0.12066666334867478
cuML,1000,10.0,8,3000,,,1.6009454727172852,0.12066666632890702
cuML,1000,10.0,8,3000,,,1.6630496978759766,0.12066666632890702
cuML,1000,10.0,8,3000,,,1.6668574810028076,0.1173333317041397
cuML,1000,10.0,8,3000,,,1.6409332752227783,0.1216666653752327
cuML,1000,10.0,8,3000,,,1.70926833152771,0.11333333253860474
cuML,1000,10.0,8,3000,,,1.5863583087921143,0.1226666659116745
cuML,1000,10.0,8,3000,,,1.6470961570739746,0.12033333331346512
cuML,1000,10.0,8,3000,,,1.652311086654663,0.12333333343267441
cuML,1000,10.0,8,3000,,,1.658616304397583,0.11466666758060455
cuML,1000,10.0,8,3000,,,1.649881362915039,0.12266666740179062
cuML,1000,10.0,8,3000,,,1.6651980876922607,0.11566666662693023
cuML,1000,10.0,8,3000,,,1.632434368133545,0.1253333330154419
cuML,1000,10.0,8,3000,,,1.707956314086914,0.11666666716337204
cuML,1000,10.0,8,3000,,,1.6330316066741943,0.1176666647195816
cuML,1000,10.0,8,3000,,,1.6395134925842285,0.11733333319425583
cuML,1000,10.0,8,3000,,,1.6555790901184082,0.12633333206176758
cuML,1000,10.0,8,3000,,,1.648658275604248,0.1299999997019768
cuML,1000,10.0,8,3000,,,1.7426722049713135,0.11566666662693023
cuML,1000,10.0,8,3000,,,1.6637792587280273,0.12199999839067459
